score,silhouette,num_clusters,clustered_percentage,noise_rate,min_cluster_size,min_samples,method,eps,metric
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.05,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.1,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.2,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,eom,0.3,euclidean
0.5825315066239842,0.4846011996269226,87,0.4777022229504615,0.5222977770495385,146,5,leaf,0.0,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.02,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.05,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.1,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.2,euclidean
0.40325716612259127,0.14509643614292145,2,0.9922988694084877,0.007701130591512371,146,5,leaf,0.3,euclidean
0.5351822483672405,0.3871087431907654,65,0.5473537604456824,0.45264623955431754,146,10,eom,0.0,euclidean
0.40953120332240434,0.15285244584083557,3,0.9884483041127314,0.011551695887268556,146,10,eom,0.02,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.05,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.1,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.2,euclidean
0.5626470341567189,0.372398316860199,2,0.9932273745152658,0.006772625484734284,146,10,eom,0.3,euclidean
0.5889724683921767,0.5122946500778198,85,0.43455404445900925,0.5654459555409908,146,10,leaf,0.0,euclidean
